"Order Number",SKU,Price,Quantity,"Discount Percent","Discount Amount",Amount,"Brand ID of SKU"
WP000557,20170502MD,750.0000,1,,0.0000,750.0000,
WP000556,154410,299.0000,1,,0.0000,299.0000,
WP000555,20170502MD,750.0000,1,,0.0000,750.0000,
WP000554,157208,600.0000,1,,0.0000,600.0000,
WP000553,153576,144.0000,2,,0.0000,288.0000,
WP000553,153576PS,0.0000,1,,0.0000,0.0000,
WP000552,157208,600.0000,3,,0.0000,"1,800.0000",
WP000551,20170504MD,850.0000,1,,0.0000,850.0000,
WP000550,152576PS,260.0000,1,,0.0000,260.0000,
WP000549,153576,144.0000,1,,0.0000,144.0000,
WP000548,152576PS,260.0000,1,,0.0000,260.0000,
WP000547,153576PS,0.0000,1,,0.0000,0.0000,
WP000547,153576,144.0000,2,,0.0000,288.0000,
WP000546,154555,449.0000,1,35.0000,157.1500,449.0000,
WP000545,153576,144.0000,2,,0.0000,288.0000,
WP000545,153576PS,0.0000,1,,0.0000,0.0000,
WP000544,153576,144.0000,2,,0.0000,288.0000,
WP000544,153576PS,0.0000,1,,0.0000,0.0000,
WP000543,153576,144.0000,2,,0.0000,288.0000,
WP000543,153576PS,0.0000,1,,0.0000,0.0000,
WP000542,153576,144.0000,8,,0.0000,"1,152.0000",
WP000542,153576PS,0.0000,4,,0.0000,0.0000,
WP000541,153576,144.0000,3,,0.0000,432.0000,
WP000541,153576PS,0.0000,1,,0.0000,0.0000,
WP000540,151896,129.0000,3,35.0000,135.4500,387.0000,
WP000540,151902,270.0000,1,35.0000,94.5000,270.0000,
WP000540,151899,127.0000,3,35.0000,133.3500,381.0000,
WP000539,153576,144.0000,10,,0.0000,"1,440.0000",
WP000539,153576PS,0.0000,5,,0.0000,0.0000,
WP000538,157320,300.0000,1,,0.0000,300.0000,
WP000537,20170501MD,500.0000,1,,0.0000,500.0000,
WP000536,20170503MD,550.0000,1,,0.0000,550.0000,
WP000535,153576,144.0000,2,,0.0000,288.0000,
WP000535,153576PS,0.0000,1,,0.0000,0.0000,
WP000534,151896,129.0000,1,35.0000,45.1500,129.0000,
WP000534,155879,269.0000,1,35.0000,94.1500,269.0000,
WP000534,151886,140.0000,1,35.0000,49.0000,140.0000,
WP000534,155880,249.0000,1,35.0000,87.1500,249.0000,
WP000534,154557,599.0000,1,35.0000,209.6500,599.0000,
WP000534,154412,349.0000,1,35.0000,122.1500,349.0000,
WP000534,151888,75.0000,2,35.0000,52.5000,150.0000,
WP000534,154393,169.0000,1,35.0000,59.1500,169.0000,
WP000534,151902,270.0000,1,35.0000,94.5000,270.0000,
WP000533,141001,165.0000,2,,0.0000,330.0000,
WP000532,153576PS,0.0000,1,,0.0000,0.0000,
WP000532,153576,144.0000,2,,0.0000,288.0000,
WP000532,153576PS,0.0000,1,,0.0000,0.0000,
WP000531,152576PS,260.0000,1,,0.0000,260.0000,
WP000530,153576,144.0000,4,,0.0000,576.0000,
WP000530,153576PS,0.0000,2,,0.0000,0.0000,
WP000529,153576,144.0000,2,,0.0000,288.0000,
WP000529,153576PS,0.0000,1,,0.0000,0.0000,
WP000528,153576,144.0000,2,,0.0000,288.0000,
WP000528,153576PS,0.0000,1,,0.0000,0.0000,
WP000527,153576,144.0000,2,,0.0000,288.0000,
WP000527,153576PS,0.0000,1,,0.0000,0.0000,
WP000526,152576PS,260.0000,1,,0.0000,260.0000,
WP000525,153576,144.0000,10,,0.0000,"1,440.0000",
WP000525,153576PS,0.0000,5,,0.0000,0.0000,
WP000524,155823,761.2000,1,,0.0000,761.2000,
WP000523,157320,300.0000,1,,0.0000,300.0000,
WP000522,156723,595.0000,1,35.0000,208.2500,595.0000,
WP000521,153576PS,0.0000,1,,0.0000,0.0000,
WP000521,153576,144.0000,2,,0.0000,288.0000,
WP000520,157320,300.0000,1,,0.0000,300.0000,
WP000519,153576PS,0.0000,1,,0.0000,0.0000,
WP000519,153576,144.0000,3,,0.0000,432.0000,
WP000518,154393,169.0000,1,,0.0000,169.0000,
WP000517,153576PS,0.0000,1,,0.0000,0.0000,
WP000517,153576,144.0000,2,,0.0000,288.0000,
WP000516,153576PS,0.0000,1,,0.0000,0.0000,
WP000516,153576,144.0000,3,,0.0000,432.0000,
WP000515,157320PS,0.0000,1,0.0000,0.0000,0.0000,
WP000515,157320,300.0000,8,0.0000,0.0000,"2,400.0000",
WP000514,153576PS,0.0000,1,,0.0000,0.0000,
WP000514,153576,144.0000,2,,0.0000,288.0000,
WP000513,151899,127.0000,1,35.0000,44.4500,127.0000,
WP000513,151904,75.0000,1,35.0000,26.2500,75.0000,
WP000513,151887,82.0000,1,35.0000,28.7000,82.0000,
WP000512,155879,269.0000,1,35.0000,94.1500,269.0000,
WP000511,140504BX,"1,240.0000",1,,0.0000,"1,240.0000",
WP000511,153576PS,0.0000,5,,0.0000,0.0000,
WP000511,153576,144.0000,10,,0.0000,"1,440.0000",
WP000510,157320,300.0000,1,,0.0000,300.0000,
WP000509,157320,300.0000,1,,0.0000,300.0000,
WP000508,157320,300.0000,1,,0.0000,300.0000,
WP000507,156217,155.0000,100,15.0000,"2,325.0000","15,500.0000",
WP000506,153576,144.0000,4,,0.0000,576.0000,
WP000506,153576PS,0.0000,2,,0.0000,0.0000,
WP000505,153576,144.0000,2,,0.0000,288.0000,
WP000505,153576PS,0.0000,1,,0.0000,0.0000,
WP000504,153576,144.0000,4,,0.0000,576.0000,
WP000504,153576PS,0.0000,2,,0.0000,0.0000,
WP000503,153261PS,0.0000,1,,0.0000,0.0000,
WP000502,156263,30.0000,1,,0.0000,30.0000,
WP000501,153261PS,0.0000,1,,0.0000,0.0000,
WP000500,141001,165.0000,1,,0.0000,165.0000,
WP000499,153576,144.0000,2,,0.0000,288.0000,
WP000499,153576PS,0.0000,1,,0.0000,0.0000,
WP000498,157320,300.0000,1,,0.0000,300.0000,
WP000497,156717,595.0000,1,35.0000,208.2500,595.0000,
WP000497,156733,795.0000,1,35.0000,278.2500,795.0000,
WP000496,157320,300.0000,1,,0.0000,300.0000,
WP000495,157320,300.0000,1,,0.0000,300.0000,
WP000494,157320,300.0000,1,,0.0000,300.0000,
WP000493,155823,761.2000,2,,0.0000,"1,522.4000",
WP000492,153576PS,0.0000,1,,0.0000,0.0000,
WP000492,153576,144.0000,2,,0.0000,288.0000,
WP000491,151896,129.0000,10,35.0000,451.5000,"1,290.0000",
WP000490,157320,300.0000,1,,0.0000,300.0000,
WP000489,152575,273.0000,2,,0.0000,546.0000,
WP000488,157320,300.0000,1,,0.0000,300.0000,
WP000487,152576PS,260.0000,1,,0.0000,260.0000,
WP000486,153576PS,0.0000,3,,0.0000,0.0000,
WP000486,153576,144.0000,6,,0.0000,864.0000,
WP000485,157208,600.0000,1,,0.0000,600.0000,
WP000484,157320,300.0000,1,,0.0000,300.0000,
WP000483,157208,600.0000,1,,0.0000,600.0000,
WP000482,155823,761.2000,1,,0.0000,761.2000,
WP000481,153576,144.0000,2,,0.0000,288.0000,
WP000481,153576PS,0.0000,1,,0.0000,0.0000,
WP000480,157320,300.0000,1,,0.0000,300.0000,
WP000479,155823,761.2000,1,,0.0000,761.2000,
WP000478,155823,761.2000,1,,0.0000,761.2000,
WP000477,153576PS,0.0000,1,,0.0000,0.0000,
WP000477,153576,144.0000,2,,0.0000,288.0000,
WP000476,153576PS,0.0000,1,,0.0000,0.0000,
WP000476,153576,144.0000,2,,0.0000,288.0000,
WP000475,157320,300.0000,1,,0.0000,300.0000,
WP000474,153576PS,0.0000,1,,0.0000,0.0000,
WP000474,153576,144.0000,2,,0.0000,288.0000,
WP000473,152228,17.0000,1,,0.0000,17.0000,
WP000472,153576,144.0000,2,,0.0000,288.0000,
WP000472,153576PS,0.0000,1,,0.0000,0.0000,
WP000471,153576,144.0000,2,,0.0000,288.0000,
WP000471,153576PS,0.0000,2,,0.0000,0.0000,
WP000470,157208,600.0000,1,,0.0000,600.0000,
WP000469,153576PS,0.0000,1,,0.0000,0.0000,
WP000469,153576,144.0000,2,,0.0000,288.0000,
WP000468,153576PS,0.0000,1,,0.0000,0.0000,
WP000468,153576,144.0000,2,,0.0000,288.0000,
WP000467,155823,761.2000,1,,0.0000,761.2000,
WP000466,155823,761.2000,1,,0.0000,761.2000,
WP000465,157320PS,0.0000,1,0.0000,0.0000,0.0000,
WP000465,157320,300.0000,8,0.0000,0.0000,"2,400.0000",
WP000464,155823,761.2000,1,,0.0000,761.2000,
WP000463,153576PS,0.0000,5,,0.0000,0.0000,
WP000463,153576,144.0000,10,,0.0000,"1,440.0000",
WP000462,153576,144.0000,2,,0.0000,288.0000,
WP000462,153576PS,0.0000,1,,0.0000,0.0000,
WP000461,153576,144.0000,10,,0.0000,"1,440.0000",
WP000461,153576PS,0.0000,5,,0.0000,0.0000,
WP000460,153576,144.0000,4,,0.0000,576.0000,
WP000460,153576PS,0.0000,2,,0.0000,0.0000,
WP000459,155823,761.2000,1,,0.0000,761.2000,
WP000458,152365,236.0000,1,35.0000,0.0000,236.0000,
WP000458,140310,385.0000,1,35.0000,0.0000,385.0000,
WP000458,156747,745.0000,1,35.0000,260.7500,745.0000,
WP000457,154556,150.0000,1,35.0000,52.5000,150.0000,
WP000457,151899,127.0000,1,35.0000,44.4500,127.0000,
WP000457,151888,75.0000,1,35.0000,26.2500,75.0000,
WP000457,154557,599.0000,1,35.0000,209.6500,599.0000,
WP000457,154507,230.0000,1,35.0000,80.5000,230.0000,
WP000457,154393,169.0000,1,35.0000,59.1500,169.0000,
WP000456,153576,144.0000,6,,0.0000,864.0000,
WP000456,153576PS,0.0000,3,,0.0000,0.0000,
WP000455,154393,169.0000,1,35.0000,59.1500,169.0000,
WP000455,154394,335.0000,1,35.0000,117.2500,335.0000,
WP000455,154507,230.0000,1,35.0000,80.5000,230.0000,
WP000454,153576PS,0.0000,1,,0.0000,0.0000,
WP000454,153576,144.0000,2,,0.0000,288.0000,
WP000453,155823,761.2000,1,,0.0000,761.2000,
WP000452,155823,761.2000,1,,0.0000,761.2000,
WP000451,153576PS,0.0000,1,,0.0000,0.0000,
WP000451,153576,144.0000,2,,0.0000,288.0000,
WP000450,152576PS,260.0000,1,,0.0000,260.0000,
WP000449,153576,144.0000,2,,0.0000,288.0000,
WP000449,153576PS,0.0000,1,,0.0000,0.0000,
WP000448,155823,761.2000,1,,0.0000,761.2000,
WP000447,155823,761.2000,1,,0.0000,761.2000,
WP000446,155823,761.2000,1,,0.0000,761.2000,
WP000446,155823PS,0.0000,1,,0.0000,0.0000,
WP000445,153576,144.0000,4,,0.0000,576.0000,
WP000445,153576PS,0.0000,2,,0.0000,0.0000,
WP000444,153576,144.0000,4,,0.0000,576.0000,
WP000444,153576PS,0.0000,2,,0.0000,0.0000,
WP000443,153576,144.0000,6,,0.0000,864.0000,
WP000443,153576PS,0.0000,3,,0.0000,0.0000,
WP000442,153576PS,0.0000,7,,0.0000,0.0000,
WP000442,153576,144.0000,14,,0.0000,"2,016.0000",
WP000441,157208,600.0000,1,,0.0000,600.0000,
WP000440,153576,144.0000,10,,0.0000,"1,440.0000",
WP000440,153576PS,0.0000,5,,0.0000,0.0000,
WP000439,153576,144.0000,4,,0.0000,576.0000,
WP000439,153576PS,0.0000,2,,0.0000,0.0000,
WP000438,155823,761.2000,2,,0.0000,"1,522.4000",
WP000437,153576,144.0000,6,,0.0000,864.0000,
WP000437,153576PS,0.0000,3,,0.0000,0.0000,
WP000436,157208,600.0000,1,,0.0000,600.0000,
WP000435,157208,600.0000,1,,0.0000,600.0000,
WP000434,151901,150.0000,1,35.0000,52.5000,150.0000,
WP000434,151886,140.0000,1,35.0000,49.0000,140.0000,
WP000434,154556,150.0000,1,35.0000,52.5000,150.0000,
WP000433,157208,600.0000,1,,0.0000,600.0000,
WP000432,155823,761.2000,1,,0.0000,761.2000,
WP000431,140520,241.5000,2,,0.0000,483.0000,
WP000431,153576PS,0.0000,1,,0.0000,0.0000,
WP000431,153576,144.0000,2,,0.0000,288.0000,
WP000431,151901,150.0000,1,,0.0000,150.0000,
WP000430,152574,130.0000,4,,0.0000,520.0000,
WP000429,153576,144.0000,2,,0.0000,288.0000,
WP000429,153576PS,0.0000,1,,0.0000,0.0000,
WP000428,155823,761.2000,1,,0.0000,761.2000,
WP000427,151888,75.0000,1,35.0000,26.2500,75.0000,
WP000427,154394,335.0000,1,35.0000,117.2500,335.0000,
WP000427,154393,169.0000,1,35.0000,59.1500,169.0000,
WP000426,155821,418.9500,1,,0.0000,418.9500,
WP000425,152574,130.0000,2,,0.0000,260.0000,
WP000424,155823,761.2000,1,,0.0000,761.2000,
WP000423,151901,150.0000,1,,0.0000,150.0000,
WP000423,140520,241.5000,2,,0.0000,483.0000,
WP000423,153576,144.0000,2,,0.0000,288.0000,
WP000423,141691,199.0000,1,,0.0000,199.0000,
WP000423,153576PS,0.0000,1,,0.0000,0.0000,
WP000422,153576PS,0.0000,3,,0.0000,0.0000,
WP000422,153576,144.0000,6,,0.0000,864.0000,
WP000421,153576PS,0.0000,3,,0.0000,0.0000,
WP000421,153576,144.0000,6,,0.0000,864.0000,
WP000420,156168,60.0000,3,,0.0000,180.0000,
WP000420,155959,43.5000,2,,0.0000,87.0000,
WP000419,153576PS,0.0000,2,,0.0000,0.0000,
WP000419,153576,144.0000,4,,0.0000,576.0000,
WP000418,156747,745.0000,1,,0.0000,745.0000,
WP000417,153576PS,0.0000,1,,0.0000,0.0000,
WP000417,153576,144.0000,2,,0.0000,288.0000,
WP000416,153261,80.0000,2,,0.0000,160.0000,
WP000416,156168,60.0000,3,,0.0000,180.0000,
WP000415,155823,761.2000,1,,0.0000,761.2000,
WP000414,153576PS,0.0000,1,,0.0000,0.0000,
WP000414,153576,144.0000,2,,0.0000,288.0000,
WP000413,154393,169.0000,1,35.0000,59.1500,169.0000,
WP000412,153576PS,0.0000,1,,0.0000,0.0000,
WP000412,153576,144.0000,2,,0.0000,288.0000,
WP000411,153576PS,0.0000,1,,0.0000,0.0000,
WP000411,153576,144.0000,2,,0.0000,288.0000,
WP000410,157208,600.0000,1,,0.0000,600.0000,
WP000409,153576,144.0000,2,,0.0000,288.0000,
WP000409,153576PS,0.0000,1,,0.0000,0.0000,
WP000408,152574,130.0000,1,,0.0000,130.0000,
WP000408,152576,130.0000,1,,0.0000,130.0000,
WP000407,153576,144.0000,2,,0.0000,288.0000,
WP000407,153576PS,0.0000,1,,0.0000,0.0000,
WP000406,153576,144.0000,4,,0.0000,576.0000,
WP000406,153576PS,0.0000,2,,0.0000,0.0000,
WP000405,153576,144.0000,20,,0.0000,"2,880.0000",
WP000405,153576PS,0.0000,10,,0.0000,0.0000,
WP000404,153576,144.0000,8,,0.0000,"1,152.0000",
WP000404,153576PS,0.0000,4,,0.0000,0.0000,
WP000403,141326,90.0000,1,,0.0000,90.0000,
WP000403,156439,750.0000,2,,0.0000,"1,500.0000",
WP000403,152517,130.0000,1,,0.0000,130.0000,
WP000402,155821,418.9500,1,,0.0000,418.9500,
WP000401,157208,600.0000,2,,0.0000,"1,200.0000",
WP000400,155821,418.9500,3,,0.0000,"1,256.8500",
WP000400,155821,418.9500,1,,0.0000,418.9500,
WP000399,153576PS,0.0000,1,,0.0000,0.0000,
WP000399,153576,144.0000,2,,0.0000,288.0000,
WP000398,153576PS,0.0000,1,,0.0000,0.0000,
WP000398,153576,144.0000,3,,0.0000,432.0000,
WP000397,156217,155.0000,10,15.0000,232.5000,"1,550.0000",
WP000396,152575,273.0000,2,,0.0000,546.0000,
WP000395,153576,144.0000,3,,0.0000,432.0000,
WP000394,153576,144.0000,2,,0.0000,288.0000,
WP000393,153576,144.0000,5,,0.0000,720.0000,
WP000392,156727,795.0000,1,35.0000,278.2500,795.0000,
WP000392,154507,230.0000,1,35.0000,80.5000,230.0000,
WP000392,154393,169.0000,1,35.0000,59.1500,169.0000,
WP000391,153576,144.0000,4,,0.0000,576.0000,
WP000390,157208,600.0000,1,,0.0000,600.0000,
WP000389,155823,761.2000,1,35.0000,0.0000,761.2000,
WP000389,156731,795.0000,1,35.0000,278.2500,795.0000,
WP000389,155823PS,0.0000,1,35.0000,0.0000,0.0000,
WP000388,155823,761.2000,1,,0.0000,761.2000,
WP000387,157208,600.0000,1,,0.0000,600.0000,
WP000386,155821,418.9500,1,,0.0000,418.9500,
WP000385,157208,600.0000,2,,0.0000,"1,200.0000",
WP000384,153576,144.0000,1,,0.0000,144.0000,
WP000383,153576,144.0000,15,,0.0000,"2,160.0000",
WP000382,152576PS,260.0000,1,,0.0000,260.0000,
WP000381,156421BX,"1,200.0000",1,,0.0000,"1,200.0000",
WP000381,156421PS,0.0000,2,,0.0000,0.0000,
WP000380,157208,600.0000,1,,0.0000,600.0000,
WP000379,157208,600.0000,1,,0.0000,600.0000,
WP000378,153576,144.0000,3,,0.0000,432.0000,
WP000377,156420,600.0000,1,,0.0000,600.0000,
WP000377,156420PS,0.0000,1,,0.0000,0.0000,
WP000376,153576,144.0000,5,,0.0000,720.0000,
WP000375,152576PS,260.0000,1,,0.0000,260.0000,
WP000374,153576,144.0000,2,,0.0000,288.0000,
WP000373,153576,144.0000,15,,0.0000,"2,160.0000",
WP000372,153576,144.0000,3,,0.0000,432.0000,
WP000371,156421,600.0000,1,,0.0000,600.0000,
WP000371,156421PS,0.0000,1,,0.0000,0.0000,
WP000371,154915,132.5000,1,,0.0000,132.5000,
WP000370,153576,144.0000,2,,0.0000,288.0000,
WP000369,153576,144.0000,2,,0.0000,288.0000,
WP000368,153576,144.0000,20,,0.0000,"2,880.0000",
WP000367,153576,144.0000,2,,0.0000,288.0000,
WP000366,152576PS,260.0000,1,,0.0000,260.0000,
WP000365,153576,144.0000,10,,0.0000,"1,440.0000",
WP000364,155821,418.9500,1,,0.0000,418.9500,
WP000364,153576,144.0000,10,,0.0000,"1,440.0000",
WP000363,152576PS,260.0000,1,,0.0000,260.0000,
WP000362,140521,354.9000,1,,0.0000,354.9000,
WP000362,152576PS,260.0000,1,,0.0000,260.0000,
WP000362,141172,179.7500,1,,0.0000,179.7500,
WP000362,156162,75.0000,1,,0.0000,75.0000,
WP000361,153576,144.0000,5,,0.0000,720.0000,
WP000360,156420,600.0000,1,,0.0000,600.0000,
WP000360,156420PS,0.0000,1,,0.0000,0.0000,
WP000359,156421,600.0000,1,,0.0000,600.0000,
WP000359,156421PS,0.0000,1,,0.0000,0.0000,
WP000358,152576,130.0000,1,,0.0000,130.0000,
WP000357,157320,300.0000,1,,0.0000,300.0000,
WP000356,157320,300.0000,1,,0.0000,300.0000,
WP000355,140521,354.9000,1,,0.0000,354.9000,
WP000355,152576PS,260.0000,1,,0.0000,260.0000,
WP000355,141172,179.7500,1,,0.0000,179.7500,
WP000355,156162,75.0000,1,,0.0000,75.0000,
WP000354,157208,600.0000,1,,0.0000,600.0000,
WP000353,151888,75.0000,1,,0.0000,75.0000,
WP000353,151899,127.0000,1,,0.0000,127.0000,
WP000353,154393,169.0000,1,,0.0000,169.0000,
WP000353,154556,150.0000,1,,0.0000,150.0000,
WP000352,157320,300.0000,1,,0.0000,300.0000,
WP000352,157208,600.0000,1,,0.0000,600.0000,
WP000351,157320,300.0000,1,,0.0000,300.0000,
WP000350,157320,300.0000,1,,0.0000,300.0000,
WP000349,157320,300.0000,1,,0.0000,300.0000,
WP000348,153576,144.0000,8,,0.0000,"1,152.0000",
WP000347,157320,300.0000,1,,0.0000,300.0000,
WP000346,157320,300.0000,1,,0.0000,300.0000,
WP000345,157320,300.0000,1,,0.0000,300.0000,
WP000344,157320,300.0000,1,,0.0000,300.0000,
WP000343,157320,300.0000,1,,0.0000,300.0000,
WP000342,153576,144.0000,4,,0.0000,576.0000,
WP000341,153576,144.0000,14,,0.0000,"2,016.0000",
WP000340,153576,144.0000,4,,0.0000,576.0000,
WP000339,157320,300.0000,1,,0.0000,300.0000,
WP000338,156420,600.0000,1,,0.0000,600.0000,
WP000338,156421,600.0000,1,,0.0000,600.0000,
WP000338,156420PS,0.0000,1,,0.0000,0.0000,
WP000338,156421PS,0.0000,1,,0.0000,0.0000,
WP000337,153576,144.0000,2,,0.0000,288.0000,
WP000336,153576,144.0000,10,,0.0000,"1,440.0000",
WP000335,157320,300.0000,2,,0.0000,600.0000,
WP000334,153576,144.0000,5,,0.0000,720.0000,
WP000333,153576,144.0000,5,,0.0000,720.0000,
WP000332,157208,600.0000,1,,0.0000,600.0000,
WP000331,152575,273.0000,4,,0.0000,"1,092.0000",
WP000330,153576,144.0000,14,,0.0000,"2,016.0000",
WP000329,153576,144.0000,4,,0.0000,576.0000,
WP000328,HBV24,570.0000,1,,0.0000,570.0000,
WP000327,157208,600.0000,1,,0.0000,600.0000,
WP000326,153576,144.0000,5,,0.0000,720.0000,
WP000325,153576,144.0000,10,,0.0000,"1,440.0000",
WP000324,157320,300.0000,8,0.0000,0.0000,"2,400.0000",
WP000324,157320PS,0.0000,1,0.0000,0.0000,0.0000,
WP000323,HBC24,570.0000,1,,0.0000,570.0000,
WP000323,AF,"1,300.0000",1,,0.0000,"1,300.0000",
WP000323,910602,950.0000,1,,0.0000,950.0000,
WP000322,157320,300.0000,2,,0.0000,600.0000,
WP000321,AF,"1,300.0000",1,,0.0000,"1,300.0000",
WP000321,910601PS,950.0000,1,,0.0000,950.0000,
WP000321,HBC24,570.0000,1,,0.0000,570.0000,
WP000320,157320,300.0000,1,,0.0000,300.0000,
WP000319,157320,300.0000,2,,0.0000,600.0000,
WP000318,153576,144.0000,5,,0.0000,720.0000,
WP000317,153576,144.0000,1,,0.0000,144.0000,
WP000316,157320,300.0000,1,,0.0000,300.0000,
WP000315,157320,300.0000,1,,0.0000,300.0000,
WP000314,152576PS,260.0000,1,,0.0000,260.0000,
WP000313,910091PS,710.0000,1,,0.0000,710.0000,
WP000313,AF,"1,300.0000",1,,0.0000,"1,300.0000",
WP000313,HBC24,570.0000,1,,0.0000,570.0000,
WP000312,152575,273.0000,4,,0.0000,"1,092.0000",
WP000311,153576,144.0000,2,,0.0000,288.0000,
WP000310,157320,300.0000,1,,0.0000,300.0000,
WP000309,153576,144.0000,4,,0.0000,576.0000,
WP000308,157208,600.0000,1,,0.0000,600.0000,
WP000308,140503,125.0000,1,,0.0000,125.0000,
WP000307,157208,600.0000,1,,0.0000,600.0000,
WP000306,157208,600.0000,1,,0.0000,600.0000,
WP000305,156209,308.0000,4,15.0000,184.8000,"1,232.0000",
WP000304,153576,144.0000,2,,0.0000,288.0000,
WP000303,152576PS,260.0000,1,,0.0000,260.0000,
WP000303,152575,273.0000,1,,0.0000,273.0000,
WP000302,153576,144.0000,3,,0.0000,432.0000,
WP000301,153576,144.0000,1,,0.0000,144.0000,
WP000301,153576,144.0000,1,,0.0000,144.0000,
WP000300,157320,300.0000,1,,0.0000,300.0000,
WP000299,153576,144.0000,6,,0.0000,864.0000,
WP000298,157320,300.0000,1,,0.0000,300.0000,
WP000297,153576,144.0000,3,,0.0000,432.0000,
WP000296,153576,144.0000,2,,0.0000,288.0000,
WP000295,910100PS,550.0000,1,,0.0000,550.0000,
WP000294,157320,300.0000,2,,0.0000,600.0000,
WP000293,157320,300.0000,1,,0.0000,300.0000,
WP000292,153576,144.0000,10,,0.0000,"1,440.0000",
WP000291,153576,144.0000,10,,0.0000,"1,440.0000",
WP000290,152576PS,260.0000,2,,0.0000,520.0000,
WP000289,152576PS,260.0000,1,,0.0000,260.0000,
WP000288,157320,300.0000,1,,0.0000,300.0000,
WP000287,157320,300.0000,1,,0.0000,300.0000,
WP000286,157320,300.0000,1,,0.0000,300.0000,
WP000285,153576,144.0000,1,,0.0000,144.0000,
WP000284,153576,144.0000,10,,0.0000,"1,440.0000",
WP000283,157208,600.0000,1,,0.0000,600.0000,
WP000282,157320,300.0000,1,,0.0000,300.0000,
WP000281,153576,144.0000,2,,0.0000,288.0000,
WP000280,157320,300.0000,1,,0.0000,300.0000,
WP000279,157320,300.0000,1,,0.0000,300.0000,
WP000279,120485,60.7500,1,,0.0000,60.7500,
WP000278,157320,300.0000,1,,0.0000,300.0000,
WP000278,120485,60.7500,1,,0.0000,60.7500,
WP000277,120485,60.7500,1,,0.0000,60.7500,
WP000277,157320,300.0000,1,,0.0000,300.0000,
WP000276,153576,144.0000,6,,0.0000,864.0000,
WP000275,157208,600.0000,1,,0.0000,600.0000,
WP000274,153576,144.0000,10,,0.0000,"1,440.0000",
WP000273,153576,144.0000,1,,0.0000,144.0000,
WP000272,157208,600.0000,1,,0.0000,600.0000,
WP000271,153576,144.0000,10,,0.0000,"1,440.0000",
WP000270,157320,300.0000,1,,0.0000,300.0000,
WP000269,152576PS,260.0000,1,,0.0000,260.0000,
WP000268,152576PS,260.0000,1,,0.0000,260.0000,
WP000267,157320,300.0000,1,,0.0000,300.0000,
WP000266,153576,144.0000,4,,0.0000,576.0000,
WP000265,157320,300.0000,1,,0.0000,300.0000,
WP000264,157320,300.0000,1,,0.0000,300.0000,
WP000263,152575,273.0000,1,,0.0000,273.0000,
WP000262,152576PS,260.0000,1,,0.0000,260.0000,
WP000261,157208,600.0000,1,,0.0000,600.0000,
WP000260,152576PS,260.0000,2,,0.0000,520.0000,
WP000259,152576PS,260.0000,1,,0.0000,260.0000,
WP000258,152576PS,260.0000,1,,0.0000,260.0000,
WP000257,153576,144.0000,13,,0.0000,"1,872.0000",
WP000256,152576PS,260.0000,1,,0.0000,260.0000,
WP000255,157320,300.0000,1,,0.0000,300.0000,
WP000254,157320,300.0000,1,,0.0000,300.0000,
WP000253,157320,300.0000,1,,0.0000,300.0000,
WP000252,157320,300.0000,1,,0.0000,300.0000,
WP000251,157208,600.0000,1,,0.0000,600.0000,
WP000250,153576,144.0000,3,,0.0000,432.0000,
WP000249,157320,300.0000,1,,0.0000,300.0000,
WP000248,152576PS,260.0000,2,,0.0000,520.0000,
WP000248,152575,273.0000,1,,0.0000,273.0000,
WP000247,157320,300.0000,1,,0.0000,300.0000,
WP000246,157208,600.0000,2,,0.0000,"1,200.0000",
WP000245,157320,300.0000,1,,0.0000,300.0000,
WP000244,157320,300.0000,1,,0.0000,300.0000,
WP000243,157208,600.0000,1,,0.0000,600.0000,
WP000242,157320,300.0000,1,,0.0000,300.0000,
WP000241,157208,600.0000,2,,0.0000,"1,200.0000",
WP000240,157320,300.0000,1,,0.0000,300.0000,
WP000239,153576,144.0000,12,,0.0000,"1,728.0000",
WP000238,153554,30.0000,4,,0.0000,120.0000,
WP000238,153576,144.0000,3,,0.0000,432.0000,
WP000237,157320,300.0000,2,,0.0000,600.0000,
WP000236,157320,300.0000,1,,0.0000,300.0000,
WP000235,153576,144.0000,7,,0.0000,"1,008.0000",
WP000234,157208,600.0000,1,,0.0000,600.0000,
WP000233,157208,600.0000,1,,0.0000,600.0000,
WP000232,157320,300.0000,1,,0.0000,300.0000,
WP000231,157320,300.0000,1,,0.0000,300.0000,
WP000230,157208,600.0000,2,,0.0000,"1,200.0000",
WP000229,157320,300.0000,1,,0.0000,300.0000,
WP000229,151975,78.5000,1,,0.0000,78.5000,
WP000229,152734,136.5000,1,,0.0000,136.5000,
WP000228,157320,300.0000,1,,0.0000,300.0000,
WP000227,157320,300.0000,1,,0.0000,300.0000,
WP000226,152576PS,260.0000,1,,0.0000,260.0000,
WP000225,157320,300.0000,1,,0.0000,300.0000,
WP000224,152576PS,260.0000,1,,0.0000,260.0000,
WP000223,157320,300.0000,1,,0.0000,300.0000,
WP000222,157320,300.0000,1,,0.0000,300.0000,
WP000221,157320,300.0000,1,,0.0000,300.0000,
WP000220,157320,300.0000,1,,0.0000,300.0000,
WP000219,157320,300.0000,1,,0.0000,300.0000,
WP000218,152576PS,260.0000,1,,0.0000,260.0000,
WP000217,157320,300.0000,1,,0.0000,300.0000,
WP000216,152576PS,260.0000,1,,0.0000,260.0000,
